,help_id,heuristic_value,computation_time,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80
0,0,46.380660159461414,0.003420114517211914,13.68355822857981,12.451188976802419,14.982331561491053,12.603545865293107,14.78604276609941,12.80928510018829,14.541056675301737
1,1,44.961834331572206,0.0035848617553710938,13.456079460426857,12.226032009069572,14.757770619282018,12.388504704823266,14.541164492962155,12.636820322010726,14.285263211599734
2,2,0.0,4.2438507080078125e-05,0.06014503896974363,-0.5510605526588521,0.6867683312814,-0.4641829258320429,0.5612301365973444,-0.3436573172291392,0.4481877629704697
3,3,0.0,0.0005552768707275391,0.13200403844089756,-0.40461093795247133,0.7253832131237757,-0.344930931537502,0.5946428265789375,-0.24858946656719444,0.4941583859463429
