,help_id,heuristic_value,computation_time,empirical_voa,ci_low_95,ci_high_95,ci_low_90,ci_high_90,ci_low_80,ci_high_80
0,0,0.0,0.9827699661254883,13.68355822857981,12.349743946951302,14.959631986366432,12.59853041775917,14.765812836292566,12.835879462863925,14.545130564385897
1,1,0.0,0.9919025897979736,13.456079460426857,12.155070771356195,14.774576606522153,12.38313882060654,14.593606133621488,12.607042210725453,14.338951892876022
2,2,0.0,1.039113998413086,0.06014503896974363,-0.5294791768572318,0.6605896475458161,-0.4382892888065305,0.5674470303975466,-0.33935679338488833,0.44713880893125685
3,3,0.0,0.9959464073181152,0.13200403844089756,-0.40012860617725343,0.7194767676228919,-0.3172015007570398,0.6225459586111588,-0.23313225455066777,0.5176873789160217
